#,Job_ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,District Cooling [kWh],c1: Interior Lighting[kWh],c2: Total Energy [kWh],c4: Annual Total Peak Values[kWh],c5: Annual and Peak Values-Cooling [kWh],c7: Not Comfortable[Hours]
330,case_331,0.951383642,1.093609683,0.592061725,3.556589651,0.205122345,0.711549362,0.389738803,0.388694088,0.228708997,0.242998337,0.330095589,0.264734603,494724.1094,74556.97561,1043651.98,549084.4523,494724.5107,3299.67
331,case_332,0.702386419,0.818403748,0.683856712,3.135379102,0.313683563,0.737125111,0.248898117,0.266762788,0.210467932,0.230355081,0.3437054,0.36600482,475663.2461,71610.74718,1021650.92,546138.2555,475663.6262,3273.67
332,case_333,0.614695265,0.547493912,1.033935025,3.123799747,0.272085001,0.573590657,0.249308541,0.238342169,0.283055643,0.257744496,0.363659641,0.30462973,460509.2659,77047.85278,1011938.82,551575.3611,460509.6355,3267.33
333,case_334,0.847641632,1.231522502,1.365543521,3.380304964,0.227268223,0.303029795,0.251083755,0.295405986,0.29902272,0.250758203,0.23078431,0.251279436,466067.3635,106280.3079,1046727.6,580807.8162,466067.7331,3300.5
334,case_335,0.789617183,1.226964184,1.45201614,3.132158468,0.374346073,0.713197276,0.38949768,0.280341086,0.226221815,0.230274936,0.296945621,0.358258245,484171.7971,73535.61811,1032081.64,548063.1265,484172.1878,3315.33
335,case_336,0.780394422,1.352581656,1.1079464,3.175841018,0.248718323,0.641169598,0.203525741,0.214775727,0.224607426,0.236788405,0.229697323,0.252928441,456704.6774,81044.98682,1012132.56,555572.4952,456705.0365,3297
336,case_337,0.945131607,1.263901215,0.893831388,3.216823342,0.311591475,0.624194474,0.333716346,0.382718303,0.202242225,0.246178873,0.226083279,0.385771389,492794.0794,78266.00766,1045431.59,552793.516,492794.4701,3298.17
337,case_338,0.778518393,0.737278119,1.080624076,3.812488362,0.373631888,0.590728543,0.375799475,0.292025068,0.285178922,0.210434031,0.214839387,0.397881935,481589.2224,78450.99213,1034415.26,552978.5005,481589.6026,3287.33
338,case_339,0.824418105,0.663200392,0.581192377,3.369863061,0.205982874,0.347949396,0.395145088,0.342900211,0.284825101,0.220223419,0.376691763,0.267000415,494999.6304,93505.0416,1062875.49,568032.5816,495000.0211,3270.67
339,case_340,0.524409341,0.607879894,1.069506143,3.993090945,0.363885103,0.748450453,0.257259753,0.218564391,0.239444206,0.229164756,0.258056835,0.263941584,458819.064,74874.43569,1008075.72,549401.9124,458819.4336,3268.67
340,case_341,0.569262702,0.922004098,1.036154076,3.513181867,0.267681751,0.470330162,0.399081685,0.276693078,0.258286708,0.22505807,0.391881911,0.374839152,488932.0762,80512.45577,1043817.25,555039.9641,488932.4669,3284.33
341,case_342,0.692013253,0.700463454,0.673597436,3.857018236,0.38443769,0.690343525,0.319326342,0.239661482,0.239579207,0.23447139,0.392006554,0.215854798,489225.1162,74502.37653,1038100.15,549029.8849,489225.5174,3275.83
342,case_343,0.598319174,1.295222158,1.391876403,3.230916753,0.346684395,0.492550296,0.279379716,0.208734028,0.297127957,0.289356371,0.369678285,0.335783056,477660.9869,79514.56574,1031551.85,554042.0741,477661.367,3305.33
343,case_344,0.712439737,1.331188527,1.145461558,3.572494777,0.26910415,0.254591216,0.30373744,0.381578298,0.297943504,0.20390945,0.308192921,0.381120777,494001.4781,105262.6875,1073635.28,579790.1958,494001.8688,3291.17
344,case_345,0.838459637,0.637412799,1.306953271,3.860012263,0.213891054,0.647918843,0.339650315,0.354452262,0.276135453,0.279643112,0.294809947,0.330020177,469629.8746,74560.17428,1018568.88,549087.6826,469630.2442,3303
345,case_346,0.532925558,1.226026918,1.148746281,3.430136275,0.246302818,0.425684953,0.218746461,0.25387515,0.276830503,0.237963064,0.227758531,0.388948908,461703.792,87748.67073,1023833.8,562276.1791,461704.1616,3287.67
346,case_347,0.590960792,1.136994618,1.247380167,3.105718325,0.378854964,0.328749137,0.212030916,0.268920012,0.217874917,0.281545802,0.335667443,0.208886095,475498.0877,99982.57004,1049857.63,574510.1101,475498.4678,3275.67
347,case_348,0.892819133,0.808313631,0.639198015,3.92863627,0.360079403,0.278250925,0.227319044,0.360469684,0.288780321,0.252154632,0.247414295,0.394413128,501819.7536,101452.1531,1077640.56,575979.6614,501820.1549,3275.33
348,case_349,0.846204056,1.350160643,0.868451403,3.082087193,0.350557168,0.349164322,0.221967649,0.235894529,0.255315463,0.27717546,0.217724883,0.249074153,483103.6848,101261.8797,1058740.13,575789.4197,483104.065,3279.83
349,case_350,0.542757625,0.603592789,1.137932995,3.615100915,0.396958038,0.742046153,0.275962806,0.356949935,0.218364436,0.238589435,0.370912397,0.226916742,473800.1242,73640.44581,1021818.08,548167.9542,473800.5043,3271.5
350,case_351,0.998687129,1.452324599,0.68310256,3.173269272,0.344733932,0.392375339,0.373778566,0.232132771,0.234015148,0.224089309,0.299801034,0.311649405,501067.7866,91533.39408,1066970.1,566060.9341,501068.1878,3297.5
351,case_352,0.534589997,0.801988779,1.192608811,3.484882244,0.359297776,0.613171473,0.280461637,0.272904744,0.282918955,0.213353591,0.349606669,0.398753447,473437.1453,74314.41508,1022129.18,548841.9234,473437.5254,3288.83
352,case_353,0.897735282,0.768299277,1.376742116,3.355708048,0.306235797,0.289021443,0.287966828,0.325249053,0.276723736,0.246385963,0.294506693,0.33511215,476935.8317,101701.6176,1053013.97,576229.1577,476936.2118,3296.5
353,case_354,0.805130745,0.551879641,1.460005412,3.157171709,0.330134865,0.241653556,0.259209676,0.247354658,0.278762798,0.218725832,0.263626001,0.342856435,465730.056,112667.3235,1052777.43,587194.8635,465730.4256,3277.33
354,case_355,0.857690847,1.024632892,0.88622184,3.870186447,0.30817126,0.470939007,0.314008055,0.36102553,0.253759926,0.23871683,0.283285152,0.389758755,494688.7651,82448.03116,1051507.7,556975.5395,494689.1664,3295.67
355,case_356,0.584947501,0.772446483,1.32941974,3.890918362,0.369808666,0.494833471,0.206320789,0.342296806,0.260308311,0.279151937,0.390402443,0.217893995,471383.9117,81814.50448,1027576.69,556342.0128,471384.2918,3289.83
356,case_357,0.737726769,0.564913868,1.201637271,3.862374387,0.265542841,0.548865441,0.234047828,0.369423511,0.287444854,0.287726812,0.283464554,0.299930259,465712.104,79373.34921,1019465.53,553900.8576,465712.4842,3288.83
357,case_358,0.693047694,0.800849886,0.596773457,3.072500414,0.326345519,0.209734071,0.293579603,0.370922065,0.279689082,0.220794577,0.240204252,0.347977562,503195.1619,123451.1168,1101014.52,597978.6568,503195.5632,3242.83
358,case_359,0.672222841,1.204942011,0.956250505,3.734706506,0.365183086,0.263164566,0.217392649,0.394146103,0.210950218,0.277419984,0.387181034,0.259498828,495661.9219,104244.7503,1074277.29,578772.2903,495662.3232,3277.33
359,case_360,0.586275941,0.704034225,0.606758516,3.993399864,0.398876692,0.752935119,0.380626082,0.272114225,0.228455811,0.237390937,0.214305979,0.328537199,488793.2333,74467.98291,1037633.98,548995.4913,488793.624,3254.17
360,case_361,0.625413987,1.204255008,0.808096207,3.567525622,0.320559532,0.449737931,0.356343689,0.371374142,0.22310539,0.259903101,0.263825829,0.243052887,492261.7075,90236.47591,1056869.87,564763.9843,492262.1088,3267.17
361,case_362,0.814876918,0.553758759,1.358084944,3.011080503,0.267864686,0.303776838,0.248106699,0.250096562,0.269069171,0.258767306,0.3883428,0.241625655,462791.9789,98513.87379,1035686.82,573041.3821,462792.3485,3280.33
362,case_363,0.724619505,1.080708896,1.304994366,3.721985281,0.330799982,0.476871926,0.252147121,0.237539935,0.245009984,0.207958518,0.390536132,0.393997783,472484.0947,79714.24509,1026576.28,554241.7534,472484.4749,3307.33
363,case_364,0.785535664,0.844480076,0.818094382,3.256055846,0.363449052,0.329537807,0.217075624,0.2845201,0.223790139,0.266099692,0.398909677,0.255646113,483648.7603,95178.86444,1053202.04,569706.4045,483649.151,3268.83
364,case_365,0.658821687,0.548489731,0.804150108,3.396485838,0.243585468,0.200688254,0.200651169,0.358667083,0.271427029,0.216247311,0.385324422,0.252620313,474795.3936,121000.4922,1070173.07,595528.0322,474795.7738,3241.83
365,case_366,0.656729563,1.196869505,0.720945808,3.368090503,0.295230911,0.358892421,0.391783977,0.384700429,0.23546655,0.240772633,0.274615548,0.306208842,500821.7174,95941.85808,1071132.56,570469.3664,500822.1187,3267.5
366,case_367,0.630988061,0.588048409,1.403411296,3.650143569,0.361445569,0.653800538,0.284451368,0.238997055,0.299645778,0.222893773,0.332375287,0.258759792,461703.528,75839.10389,1011923.96,550366.6122,461703.8976,3290.67
367,case_368,0.637199827,1.152568402,0.899329623,3.778594446,0.300598084,0.578563841,0.213610099,0.225822399,0.264351434,0.256147192,0.314630362,0.349102313,470664.5962,76787.65206,1021830.75,551315.1604,470664.9763,3292.33
368,case_369,0.613790044,0.698144718,0.942921733,3.561521091,0.26392801,0.492934607,0.399249857,0.360148338,0.201073198,0.298715341,0.241461131,0.353507094,483029.5958,83940.54325,1041344.72,558468.0516,483029.9866,3259.67
369,case_370,0.642829731,1.183543354,0.523358539,3.474707543,0.346465273,0.702892082,0.306420826,0.251194403,0.2510146,0.260227704,0.339716841,0.242155041,491917.7683,74758.55516,1041048.11,549286.0635,491918.159,3284.5
370,case_371,0.566548683,1.18274093,1.135081052,3.352263368,0.338139324,0.400793444,0.387498292,0.353335394,0.285771476,0.289494463,0.234555382,0.25906964,489509.0112,93295.60789,1057177.17,567823.1162,489509.4125,3274.33
371,case_372,0.704654849,0.740196643,0.573629558,3.71473846,0.283739093,0.750141036,0.205897976,0.219700889,0.252873522,0.277249519,0.31246407,0.225776129,465271.8787,73752.62095,1013404.71,548280.1293,465272.2483,3272.17
372,case_373,0.609069041,1.186914969,1.33711219,3.037519133,0.336154076,0.516515969,0.359498545,0.268044105,0.212490527,0.206795169,0.236797708,0.348696251,473011.7674,84667.46476,1032056.99,559194.9731,473012.1475,3290
373,case_374,0.931735315,1.31374298,1.478865515,3.413961186,0.374977325,0.590501956,0.298769088,0.215881315,0.236262443,0.271231351,0.363813407,0.236390791,478225.2605,78627.71073,1031229.07,553155.2191,478225.6406,3323.5
374,case_375,0.942115309,1.353626763,0.584482951,3.669493958,0.203194427,0.343309907,0.243233261,0.399913897,0.254230102,0.206975454,0.270634968,0.210637262,485309.9328,102412.7358,1062096.55,576940.2758,485310.3235,3283.83
375,case_376,0.620730466,1.218937747,1.463050277,3.770140498,0.241341013,0.476309333,0.336531174,0.211734041,0.264280778,0.270477806,0.386686311,0.23060828,471715.9392,82836.30536,1028930.41,557363.8137,471716.3194,3309.83
376,case_377,0.501567265,0.565729567,0.707341547,3.293004119,0.268102736,0.723846844,0.211015724,0.26638898,0.232164278,0.212431503,0.383944147,0.311401219,459229.7846,72197.05389,1005808.93,546724.5306,459230.1542,3253.17
377,case_378,0.578651257,1.17608162,0.831042278,3.033929828,0.254964112,0.362899931,0.304402006,0.330177211,0.247061784,0.287494161,0.285329929,0.38540209,489216.9744,90754.37542,1054343.99,565281.8838,489217.3651,3264.83
378,case_379,0.560283898,1.460472658,0.547278957,3.785774527,0.399858265,0.529995663,0.359781878,0.215121167,0.232780467,0.203465604,0.242543532,0.226019398,494580.409,87238.27701,1056189.63,561765.7854,494580.8102,3274.67
379,case_380,0.926409293,0.653985365,0.753605571,3.410107088,0.390606877,0.472942621,0.235758527,0.321806229,0.200106295,0.214398475,0.264447699,0.391289852,481820.0851,84954.775,1041149.85,559482.2833,481820.4758,3272.33
380,case_381,0.59377277,1.265462995,1.474253434,3.791754245,0.29327907,0.452736477,0.383304513,0.27317805,0.259715712,0.251467097,0.223197043,0.218802113,472000.9958,92028.96624,1038408.04,566556.4746,472001.376,3295
381,case_382,0.820469987,1.193211166,1.242499249,3.631741521,0.339514228,0.291536895,0.323158082,0.249688104,0.254364282,0.212712227,0.353387144,0.265876363,486161.8819,102222.4625,1062757.95,576749.9708,486162.2726,3303.33
382,case_383,0.523784069,0.599784528,1.048306803,3.915514071,0.276601058,0.508939337,0.2844425,0.206287024,0.224017787,0.257081775,0.32842395,0.232980822,460492.2854,83372.38345,1018246.39,557899.8918,460492.655,3261.5
383,case_384,0.523185337,1.174567732,1.1216735,3.331223889,0.387581946,0.238753498,0.318221729,0.293081504,0.220227622,0.256622962,0.209160495,0.392543024,491672.6074,115543.3395,1081587.8,590070.8795,491673.0086,3262.33
384,case_385,0.689372167,1.253159648,0.995622342,3.234971305,0.206815579,0.236582703,0.313124135,0.25563419,0.223741642,0.266603371,0.349330055,0.394211862,484736.1658,106345.1047,1065455.32,580872.6447,484736.5459,3281.33
385,case_386,0.905877,1.420063666,0.836316462,3.156258239,0.276392499,0.430983153,0.35071401,0.333683294,0.26768538,0.221308273,0.304066136,0.356838602,497246.7562,86240.577,1057857.43,560768.0853,497247.1574,3297.33
386,case_387,0.545910743,1.088364723,0.914602012,3.062108533,0.21588218,0.7955355,0.251952895,0.215468012,0.205032425,0.206035795,0.206772744,0.317348662,451656.3955,75214.69817,1001255.59,549742.2065,451656.7546,3275.17
387,case_388,0.85531631,1.047230307,1.347837309,3.946392177,0.286096479,0.603670696,0.319803137,0.32891373,0.285933298,0.267483287,0.352376361,0.263677069,481649.3405,76276.2449,1032300.61,550803.7532,481649.7206,3316.17
388,case_389,0.900408145,1.015356433,1.185763205,3.95345472,0.39446985,0.456630571,0.26621383,0.39802135,0.291669725,0.271140593,0.376918562,0.214985588,494866.8595,84181.29859,1053419.01,558708.8069,494867.2608,3306.33
389,case_390,0.698540361,1.298550758,1.238301127,3.080609201,0.228058809,0.240670791,0.281130661,0.245714324,0.269829177,0.206714759,0.277133225,0.206751726,472313.783,121697.0105,1068388.76,596224.5505,472314.1632,3279.5
390,case_391,0.87461626,1.166226353,0.767404098,3.00106992,0.333521898,0.385189727,0.243081016,0.264977134,0.220979844,0.264047921,0.25742033,0.259221472,483379.3958,95630.28862,1053384.16,570157.797,483379.7866,3274.33
391,case_392,0.992244192,0.982345205,0.768954622,3.852828378,0.311278537,0.268186509,0.282669137,0.202084365,0.204863429,0.289854551,0.311224001,0.287230998,488590.967,105426.6114,1068390.43,579954.1514,488591.3578,3287
392,case_393,0.706095666,0.881468904,0.864995278,3.274171107,0.376003563,0.765124588,0.357954474,0.381254814,0.29198479,0.231541097,0.350297959,0.378291463,502185.3514,69746.11259,1046299.99,544273.5893,502185.7526,3287.83
393,case_394,0.818546667,0.621184567,0.910729858,3.957457655,0.209689069,0.31795252,0.390998728,0.313485329,0.29872467,0.218598192,0.321994739,0.204849781,481406.8406,100799.6877,1056581.63,575327.1961,481407.2208,3268.17
394,case_395,0.978257794,1.107882364,0.646644111,3.871978047,0.257854001,0.227116861,0.305853397,0.284070326,0.21904202,0.215291327,0.213503252,0.326970103,492837.2698,122603.5326,1089812.3,597131.0726,492837.6605,3280.17
395,case_396,0.762757082,1.424331755,1.0318486,3.373067121,0.288750059,0.414429264,0.236360234,0.347554578,0.266929834,0.202420125,0.342316538,0.2278679,477912.0931,90855.08602,1043143.4,565382.626,477912.4733,3292.83
396,case_397,0.628425655,1.453904265,0.746174099,3.894098532,0.255186062,0.246991451,0.28225661,0.208923583,0.229389404,0.283311605,0.225485522,0.369034068,485637.1238,110164.4117,1070175.3,584691.9517,485637.504,3276.67
397,case_398,0.888020677,0.647387267,0.611555618,3.306083116,0.242534868,0.399385887,0.311075212,0.271178991,0.253529533,0.218027055,0.33144211,0.300642445,479462.1005,89748.25119,1043586.08,564275.7595,479462.4806,3268.5
398,case_399,0.893989897,0.655279557,1.477245232,3.691092097,0.386689406,0.223730441,0.381080825,0.261847482,0.267516028,0.202963144,0.363318137,0.339502608,492461.6717,111070.142,1077903.44,585597.682,492462.0624,3298.83
399,case_400,0.771590236,0.824895451,1.347418827,3.373885463,0.346960214,0.310155913,0.333434054,0.330947926,0.207790757,0.296230721,0.34653798,0.217176954,485229.624,101587.5106,1061191.04,576115.0506,485230.0147,3286.5
400,case_401,0.547709799,0.568076518,1.198407408,3.149140452,0.339014258,0.610494079,0.257629346,0.288254516,0.258656375,0.298992783,0.289266849,0.317886348,466704.6278,77006.61844,1018091,551534.1268,466705.008,3265.67
401,case_402,0.975109759,1.177910544,0.729570566,3.286955473,0.263747996,0.635947147,0.36008828,0.290366701,0.222168449,0.209629045,0.305858711,0.260458022,485233.8269,78954.45012,1038562.19,553481.9585,485234.2176,3296.67
402,case_403,0.756611516,0.913872149,0.721719178,3.443331643,0.349110161,0.564958627,0.25156089,0.279585987,0.249164632,0.212176072,0.232625201,0.201021997,472098.5386,86857.31858,1033333.92,561384.8586,472098.9187,3262.5
403,case_404,0.577443504,0.6413434,0.913311806,3.173997254,0.318332346,0.642246963,0.265366778,0.349993023,0.210370008,0.225233125,0.369424576,0.275029694,472817.1677,76363.14738,1023558.14,550890.6557,472817.5373,3257.17
404,case_405,0.538634656,1.169041921,0.51951569,3.065669099,0.367318161,0.748810557,0.3076103,0.316721185,0.209924657,0.272970673,0.298110145,0.220894788,493566.1421,75598.53857,1043535.95,550126.0469,493566.5328,3263
405,case_406,0.528402469,0.990417195,1.232869374,3.741737402,0.295913588,0.796759518,0.220469981,0.317382886,0.256122903,0.258482472,0.331882751,0.331191611,466089.8669,69742.24885,1010212.08,544269.7572,466090.247,3296.83
406,case_407,0.764026821,0.657997428,0.708627344,3.917607796,0.341174726,0.728075565,0.290770815,0.345894324,0.212296758,0.266978596,0.265826771,0.318396063,485474.3098,73821.53487,1033669.66,548349.0115,485474.7005,3273.67
407,case_408,0.588234167,1.472944837,1.296244394,3.104244178,0.21266399,0.695410929,0.319639042,0.20494876,0.299447149,0.266172489,0.245306531,0.27651097,460575.1814,76053.44645,1011010.3,550580.9548,460575.551,3299.33
408,case_409,0.795835506,0.589834617,1.031050887,3.101727724,0.242703761,0.589320918,0.325332409,0.313728753,0.216991296,0.219348457,0.225648787,0.241069081,458912.0342,84781.8568,1018076.12,559309.3968,458912.4038,3260.67
409,case_410,0.877704302,0.791604047,1.084965265,3.643366996,0.367105901,0.384298347,0.306505699,0.317888458,0.24539639,0.240058866,0.203144673,0.302441992,479793.3782,96521.57743,1050690.56,571049.0858,479793.7584,3278.33
410,case_411,0.536368824,1.049373661,1.359092127,3.039323746,0.245324203,0.680772442,0.30474964,0.393569039,0.238363889,0.245812109,0.205082153,0.357003564,467416.6992,76977.26035,1018773.48,551504.7687,467417.0688,3284.5
411,case_412,0.725023165,1.391237365,1.465393674,3.27751901,0.334719659,0.406308154,0.343461281,0.242977561,0.254454497,0.230691963,0.28127389,0.341397489,478403.9779,89470.2836,1042250.32,563997.8236,478404.3581,3308.5
412,case_413,0.959351913,0.633803998,1.340706567,3.257787498,0.385834034,0.439878815,0.224160675,0.248597668,0.211823241,0.267559617,0.277905046,0.348487189,466328.9875,86696.14995,1027405.02,561223.69,466329.3677,3299.67
413,case_414,0.671295472,1.138020982,1.332213958,3.427155569,0.32756423,0.676750935,0.269274736,0.357992809,0.264885782,0.273508531,0.207599757,0.228081535,468005.2186,80171.21152,1022555.78,554698.7199,468005.5882,3293.67
414,case_415,0.506135522,0.623310139,0.895679263,3.935641056,0.228565501,0.497700517,0.231982615,0.335550745,0.218861297,0.287557508,0.363459026,0.284196857,466460.8819,80876.53409,1021717.24,555404.0424,466461.2515,3264.5
415,case_416,0.786753255,1.083325539,0.701362002,3.436538591,0.218783806,0.38909636,0.386339356,0.340849814,0.287715361,0.26444958,0.381118321,0.355628229,501653.9194,85837.60792,1061860.25,560365.1163,501654.3206,3290
